11429896	Buyirima	Buyirima		0.76443	33.63323	P	PPL	UG		E	78			0		1113	Africa/Kampala	2017-02-05
11429897	Butandwe	Butandwe		0.7744	33.64227	P	PPL	UG		E	E1			0		1104	Africa/Kampala	2017-02-05
11429898	Nakawunza	Nakawunza		0.78287	33.65477	P	PPL	UG		E	E1			0		1130	Africa/Kampala	2017-02-05
11429899	Ituba-Bulongo	Ituba-Bulongo		0.77673	33.66286	P	PPL	UG		E	E1			0		1110	Africa/Kampala	2017-02-05
11429900	Buyirima	Buyirima		0.7666	33.63553	P	PPL	UG		E	78			0		1113	Africa/Kampala	2017-02-05
11429901	Bubango	Bubango		0.52825	33.94601	P	PPL	UG		E	67			0		1159	Africa/Kampala	2017-02-05
11429902	Kayago	Kayago		0.62955	33.87774	P	PPL	UG		E	66			0		1084	Africa/Kampala	2017-02-05
11429903	Musoma	Musoma		0.63172	33.8818	P	PPL	UG		E	66			0		1083	Africa/Kampala	2017-02-05
11429904	Budunyi	Budunyi		0.61517	33.89329	P	PPL	UG		E	66			0		1085	Africa/Kampala	2017-02-05
11429905	Busimba	Busimba		0.60418	33.80872	P	PPL	UG		E	66			0		1104	Africa/Kampala	2017-02-05
11429906	Bulesi	Bulesi		0.58408	33.91545	P	PPL	UG		E	66			0		1087	Africa/Kampala	2017-02-05
11429907	Kiguri	Kiguri		0.59518	33.92859	H	SHOL	UG		E	76			0		1078	Africa/Kampala	2017-02-05
11429908	Namiganda	Namiganda		0.56759	33.62051	P	PPL	UG		E	78			0		1136	Africa/Kampala	2017-02-05
11429909	Bukenke	Bukenke		0.56257	33.62667	P	PPL	UG		E	78			0		1122	Africa/Kampala	2017-02-05
11429910	Iwama	Iwama		0.55126	33.62305	P	PPL	UG		E	78			0		1110	Africa/Kampala	2017-02-05
11429911	Kiteigalwa	Kiteigalwa		0.54849	33.64253	P	PPL	UG		E	66			0		1113	Africa/Kampala	2017-02-05
11429912	Bugombo	Bugombo		0.56413	33.66954	P	PPL	UG		E	66			0		1111	Africa/Kampala	2017-02-05
11429913	Nambale	Nambale		0.57798	33.67571	P	PPL	UG		E	66			0		1112	Africa/Kampala	2017-02-05
11429914	Butumba	Butumba		0.55803	33.6727	P	PPL	UG		E	66			0		1114	Africa/Kampala	2017-02-05
11429915	Namatanga	Namatanga		0.54472	33.68519	P	PPL	UG		E	66			0		1144	Africa/Kampala	2017-02-05
11429916	Mugera	Mugera		0.55643	33.68897	P	PPL	UG		E	66			0		1131	Africa/Kampala	2017-02-05
11429917	Katala	Katala		0.58212	33.68835	P	PPL	UG		E	66			0		1103	Africa/Kampala	2017-02-05
11429918	Nakasubi	Nakasubi		0.59416	33.66196	P	PPL	UG		E	78			0		1108	Africa/Kampala	2017-02-05
11429919	Budidi	Budidi		0.54537	33.67379	P	PPL	UG		E	66			0		1140	Africa/Kampala	2017-02-05
11429920	Nawanjuki	Nawanjuki		0.5923	33.70118	P	PPL	UG		E	66			0		1105	Africa/Kampala	2017-02-05
11429921	Bubugo	Bubugo		0.57915	33.70816	P	PPL	UG		E	66			0		1101	Africa/Kampala	2017-02-05
11429922	Busolera	Busolera		0.58794	33.58437	P	PPL	UG		E	78			0		1149	Africa/Kampala	2017-02-05
11429923	Mpita	Mpita		0.57395	33.57905	P	PPL	UG		E	78			0		1118	Africa/Kampala	2017-02-05
11429924	Bunyokano	Bunyokano		0.56249	33.57196	P	PPL	UG		E	78			0		1136	Africa/Kampala	2017-02-05
11429925	Kabugweri	Kabugweri		0.56075	33.60194	P	PPL	UG		E	78			0		1136	Africa/Kampala	2017-02-05
11429926	Bulyansime	Bulyansime		0.54626	33.56069	P	PPL	UG		E	78			0		1152	Africa/Kampala	2017-02-05
11429927	Nakhagulu	Nakhagulu		0.83591	33.86368	P	PPL	UG		E	C6			0		1098	Africa/Kampala	2017-02-05
11429928	Ludodo	Ludodo		0.84197	33.86601	P	PPL	UG		E	C6			0		1106	Africa/Kampala	2017-02-05
11429929	Bungoma	Bungoma		0.85092	33.87289	P	PPL	UG		E	C6			0		1122	Africa/Kampala	2017-02-05
11429930	Buwihula	Buwihula		0.8542	33.8659	P	PPL	UG		E	C6			0		1118	Africa/Kampala	2017-02-05
11429931	Buwumu-Busoko	Buwumu-Busoko		0.82979	33.87773	P	PPL	UG		E	C6			0		1110	Africa/Kampala	2017-02-05
11429932	Buwumu-Nakwiga	Buwumu-Nakwiga		0.85049	33.91094	P	PPL	UG		E	C6			0		1103	Africa/Kampala	2017-02-05
11429933	Musitu	Musitu		0.86111	33.88879	P	PPL	UG		E	C6			0		1110	Africa/Kampala	2017-02-05
11429934	Nagondo	Nagondo		0.86472	33.91506	P	PPL	UG		E	C6			0		1090	Africa/Kampala	2017-02-05
11429935	Nakwiga-Bukedde	Nakwiga-Bukedde		0.85732	33.92592	P	PPL	UG		E	C6			0		1073	Africa/Kampala	2017-02-05
11429936	Mugulu-Busoko	Mugulu-Busoko		0.81581	33.88525	P	PPL	UG		E	C6			0		1129	Africa/Kampala	2017-02-05
11429937	Namunyangwe	Namunyangwe		0.81259	33.89544	P	PPL	UG		E	C6			0		1149	Africa/Kampala	2017-02-05
11429938	Mugulu-Mabale	Mugulu-Mabale		0.8236	33.89907	P	PPL	UG		E	C6			0		1129	Africa/Kampala	2017-02-05
11429939	Bubalya	Bubalya		0.79956	33.90532	P	PPL	UG		E	C6			0		1140	Africa/Kampala	2017-02-05
11429940	Mabale	Mabale		0.82096	33.92535	P	PPL	UG		E	C6			0		1114	Africa/Kampala	2017-02-05
11429941	Nalugonjo	Nalugonjo		0.81252	33.92053	P	PPL	UG		E	C6			0		1123	Africa/Kampala	2017-02-05
11429942	Budembe	Budembe		0.80209	33.92099	P	PPL	UG		E	C6			0		1128	Africa/Kampala	2017-02-05
11429943	Panyaliech	Panyaliech		0.79529	33.93394	P	PPL	UG		E	76			0		1127	Africa/Kampala	2017-02-05
11429944	Nyafumba	Nyafumba		0.79713	33.95028	P	PPL	UG		E	76			0		1135	Africa/Kampala	2017-02-05
11429945	Wikusi-Nyakasusa	Wikusi-Nyakasusa		0.80404	33.9571	P	PPL	UG		E	76			0		1122	Africa/Kampala	2017-02-05
11429946	Nyambulie	Nyambulie		0.80556	33.94473	P	PPL	UG		E	76			0		1125	Africa/Kampala	2017-02-05
11429947	Senda-Pasukula	Senda-Pasukula		0.81403	33.93918	P	PPL	UG		E	76			0		1112	Africa/Kampala	2017-02-05
11429948	Senda-Wangkwodo	Senda-Wangkwodo		0.81952	33.95023	P	PPL	UG		E	76			0		1116	Africa/Kampala	2017-02-05
11429949	Mwenge-Nyamaiga	Mwenge-Nyamaiga		0.81554	33.96817	P	PPL	UG		E	76			0		1098	Africa/Kampala	2017-02-05
11429950	Pamangode	Pamangode		0.8231	33.95572	P	PPL	UG		E	76			0		1090	Africa/Kampala	2017-02-05
11429951	Kayango	Kayango		0.57939	33.85143	T	HLL	UG		E	66			0		1176	Africa/Kampala	2017-02-05
11429952	Bugedo	Bugedo		0.55558	33.82438	T	HLL	UG		E	66			0		1163	Africa/Kampala	2017-02-05
11429953	Lwakinu Rock	Lwakinu Rock		0.54365	33.85017	T	RK	UG		E	66			0		1143	Africa/Kampala	2017-02-05
11429954	Buyindi	Buyindi	Buyindi	0.53864	33.95183	T	HLL	UG		E	67			0		1270	Africa/Kampala	2018-12-07
11429955	Funja	Funja	Funja	0.53246	33.95472	T	HLL	UG		E	67			0		1218	Africa/Kampala	2018-12-07
11429956	Buhoma	Buhoma		0.50905	33.95195	T	HLL	UG		E	67			0		1261	Africa/Kampala	2017-02-05
11429957	Mukanga	Mukanga		0.51902	33.96223	T	HLL	UG		E	67			0		1228	Africa/Kampala	2017-02-05
11429958	Naininala	Naininala	Naininala	0.51111	33.86752	T	HLL	UG		E	66			0		1156	Africa/Kampala	2018-12-07
11429959	Namwandyo	Namwandyo		0.59189	33.76904	H	STM	UG		E	66			0		1086	Africa/Kampala	2017-02-05
11429960	Nabinya	Nabinya		0.59197	33.76977	H	STM	UG		E	66			0		1085	Africa/Kampala	2017-02-05
11429961	Wadama	Wadama		0.66286	33.92706	H	STM	UG		E	76			0		1073	Africa/Kampala	2017-02-05
11429962	Nalbondwa	Nalbondwa		0.6771	33.78563	H	STM	UG		E	66			0		1069	Africa/Kampala	2017-02-05
11429963	Muleaa	Muleaa		0.6281	33.79475	H	STM	UG		E	66			0		1074	Africa/Kampala	2017-02-05
11429964	Mubigi	Mubigi		0.57977	33.84257	H	STM	UG		E	66			0		1069	Africa/Kampala	2017-02-05
11429965	Kamirantumbi	Kamirantumbi		0.52875	33.77066	H	STM	UG		E	66			0		1138	Africa/Kampala	2017-02-05
11429966	Kiyinikibi	Kiyinikibi		0.54063	33.79147	H	STM	UG		E	66			0		1119	Africa/Kampala	2017-02-05
11429967	Rwakiro	Rwakiro		0.54932	33.8498	P	PPL	UG		E	66			0		1126	Africa/Kampala	2017-02-05
11429968	Udiko	Udiko	Udiko	0.50141	33.91962	T	HLL	UG		E	67			0		1234	Africa/Kampala	2018-12-07
11429969	Kikunyu	Kikunyu		0.54841	33.58584	P	PPL	UG		E	78			0		1167	Africa/Kampala	2017-02-05
11429970	Buyebe	Buyebe		0.60776	33.64656	P	PPL	UG		E	78			0		1104	Africa/Kampala	2017-02-05
11429971	Bigula	Bigula		0.63431	33.65719	P	PPL	UG		E	78			0		1088	Africa/Kampala	2017-02-05
11429972	Bubonge	Bubonge		0.64757	33.6656	P	PPL	UG		E	78			0		1093	Africa/Kampala	2017-02-05
11429973	Busanabuto	Busanabuto		0.65771	33.6708	P	PPL	UG		E	78			0		1083	Africa/Kampala	2017-02-05
11429974	Burume	Burume		0.63111	33.69205	P	PPL	UG		E	66			0		1096	Africa/Kampala	2017-02-05
11429975	Namuwondo	Namuwondo		0.74585	33.6641	P	PPL	UG		E	E1			0		1087	Africa/Kampala	2017-02-05
11429976	Kiringansozi	Kiringansozi		0.69689	33.52179	H	STM	UG		E	78			0		1078	Africa/Kampala	2017-02-05
11429977	Nabukolyo	Nabukolyo		0.66787	33.57546	H	STM	UG		E	78			0		1073	Africa/Kampala	2017-02-05
11429978	Nambulamunya	Nambulamunya		0.59165	33.55074	H	STM	UG		E	78			0		1091	Africa/Kampala	2017-02-05
11429979	Nambigiri	Nambigiri		0.57621	33.56288	H	STM	UG		E	78			0		1099	Africa/Kampala	2017-02-05
11429980	Bunakate	Bunakate		0.57598	33.57538	H	STM	UG		E	78			0		1105	Africa/Kampala	2017-02-05
11429981	Watambe	Watambe		0.57659	33.57853	H	STM	UG		E	78			0		1107	Africa/Kampala	2017-02-05
11429982	Kazimsa	Kazimsa		0.58961	33.53852	H	STM	UG		E	78			0		1095	Africa/Kampala	2017-02-05
11429983	Nagaya	Nagaya		0.56616	33.5275	H	STM	UG		E	78			0		1106	Africa/Kampala	2017-02-05
11429984	Kasolwe	Kasolwe		0.55938	33.64792	H	STM	UG		E	66			0		1090	Africa/Kampala	2017-02-05
11429985	Namiganda	Namiganda		0.56058	33.63975	H	STM	UG		E	78			0		1091	Africa/Kampala	2017-02-05
11429986	Pamanyanga	Pamanyanga		0.83123	33.94614	P	PPL	UG		E	76			0		1087	Africa/Kampala	2017-02-05
11429987	Busoni	Busoni		0.83269	33.93625	P	PPL	UG		E	C6			0		1092	Africa/Kampala	2017-02-05
11429988	Napakere	Napakere		0.83961	33.93998	P	PPL	UG		E	C6			0		1087	Africa/Kampala	2017-02-05
11429989	Kisia	Kisia		0.83499	33.96223	P	PPL	UG		E	76			0		1095	Africa/Kampala	2017-02-05
11429990	Nawasu	Nawasu		0.83109	33.91277	P	PPL	UG		E	C6			0		1109	Africa/Kampala	2017-02-05
11429991	Budyangu	Budyangu		0.80258	33.86977	P	PPL	UG		E	C6			0		1127	Africa/Kampala	2017-02-05
11429992	Lubangwe	Lubangwe		0.78418	33.88132	P	PPL	UG		E	C6			0		1128	Africa/Kampala	2017-02-05
11429993	Habiga	Habiga		0.77737	33.86927	P	PPL	UG		E	C6			0		1103	Africa/Kampala	2017-02-05
11429994	Manghundo	Manghundo		0.79806	33.82686	P	PPL	UG		E	C6			0		1115	Africa/Kampala	2017-02-05
11429995	Mawundo	Mawundo		0.80263	33.82516	P	PPL	UG		E	C6			0		1110	Africa/Kampala	2017-02-05
11429996	Budusu	Budusu		0.79599	33.8083	P	PPL	UG		E	C6			0		1085	Africa/Kampala	2017-02-05
11429997	Bukanga	Bukanga		0.80745	33.80908	P	PPL	UG		E	C6			0		1082	Africa/Kampala	2017-02-05
11429998	Masanghe	Masanghe		0.82855	33.81282	P	PPL	UG		E	C6			0		1082	Africa/Kampala	2017-02-05
11429999	Bubali	Bubali		0.82544	33.82494	P	PPL	UG		E	C6			0		1085	Africa/Kampala	2017-02-05
11430000	Bugosa	Bugosa		0.86591	33.94485	P	PPL	UG		E	C6			0		1091	Africa/Kampala	2017-02-05
11430001	Bumwami	Bumwami		0.87424	33.93622	P	PPL	UG		E	C6			0		1075	Africa/Kampala	2017-02-05
11430002	Bugangula	Bugangula		0.88233	33.93836	P	PPL	UG		E	C6			0		1085	Africa/Kampala	2017-02-05
11430003	Mulandu	Mulandu		0.89264	33.93289	P	PPL	UG		E	C6			0		1074	Africa/Kampala	2017-02-05
11430004	Kapolino	Kapolino		0.97956	33.84422	H	STM	UG		E	F6			0		1056	Africa/Kampala	2017-02-05
11430005	Nakatoko	Nakatoko		0.98416	33.87248	H	STM	UG		00				0		1060	Africa/Kampala	2017-02-05
11430006	Nakyalomboga	Nakyalomboga		0.96417	33.89515	H	STM	UG		E	C1			0		1061	Africa/Kampala	2017-02-05
11430007	Nghambi	Nghambi		0.92871	33.9647	H	STM	UG		E	C6			0		1064	Africa/Kampala	2017-02-05
11430008	Dolodondo	Dolodondo		0.91614	33.94587	H	STM	UG		E	C6			0		1064	Africa/Kampala	2017-02-05
11430009	Buluya	Buluya		0.56543	33.64646	H	STM	UG		E	78			0		1089	Africa/Kampala	2017-02-05
11430010	Masuna	Masuna		0.5938	33.6812	H	STM	UG		E	66			0		1081	Africa/Kampala	2017-02-05
11430011	Nalumirambasa	Nalumirambasa		0.55842	33.69959	H	STM	UG		E	66			0		1099	Africa/Kampala	2017-02-05
11430012	Nakabale	Nakabale		0.52241	33.64625	H	STM	UG		E	66			0		1106	Africa/Kampala	2017-02-05
11430013	Naigombwa	Naigombwa		0.53144	33.60045	H	STM	UG		E	78			0		1109	Africa/Kampala	2017-02-05
11430014	Kura	Kura		0.60036	33.63419	H	STM	UG		E	78			0		1094	Africa/Kampala	2017-02-05
11430015	Nsale	Nsale		0.59737	33.63995	H	STM	UG		E	78			0		1088	Africa/Kampala	2017-02-05
11430016	Kanyerere	Kanyerere		0.60723	33.65888	H	STM	UG		E	78			0		1079	Africa/Kampala	2017-02-05
11430017	Nabiwangi	Nabiwangi		0.60917	33.66748	H	STM	UG		E	78			0		1078	Africa/Kampala	2017-02-05
11430018	Nakintu	Nakintu		0.63706	33.6634	H	STM	UG		E	78			0		1076	Africa/Kampala	2017-02-05
11430019	Nakawaija	Nakawaija		0.64308	33.67401	H	STM	UG		E	78			0		1072	Africa/Kampala	2017-02-05
11430020	Warumbi	Warumbi		0.64441	33.6479	H	STM	UG		E	78			0		1092	Africa/Kampala	2017-02-05
11430021	Igobero	Igobero		0.69269	33.67284	H	STM	UG		00				0		1066	Africa/Kampala	2017-02-05
11430022	Wasekye	Wasekye		0.65916	33.71596	H	STM	UG		E	66			0		1076	Africa/Kampala	2017-02-05
11430023	Nagawoloma Swamp	Nagawoloma Swamp		0.58666	33.72084	H	SWMP	UG		E	66			0		1095	Africa/Kampala	2017-02-05
11430024	Nakabale	Nakabale		0.61031	33.70974	H	STM	UG		E	66			0		1087	Africa/Kampala	2017-02-05
11430025	Kaisiwaisa	Kaisiwaisa		0.71733	33.71661	H	STM	UG		E	E1			0		1080	Africa/Kampala	2017-02-05
11430026	Walumbe	Walumbe		0.71578	33.71806	H	STM	UG		E	E1			0		1081	Africa/Kampala	2017-02-05
11430027	Nambubi	Nambubi		0.73639	33.65169	H	STM	UG		E	E1			0		1065	Africa/Kampala	2017-02-05
11430028	Buswiriri	Buswiriri		0.71976	33.66127	P	PPL	UG		E	66			0		1075	Africa/Kampala	2017-02-05
11430029	Barinyanga	Barinyanga		0.8988	33.94325	H	STM	UG		00				0		1062	Africa/Kampala	2017-02-05
11430030	Pekamuge	Pekamuge		0.84724	33.95158	H	STM	UG		E	76			0		1070	Africa/Kampala	2017-02-05
11430031	Mulagl	Mulagl		0.87988	33.91687	H	STM	UG		E	C6			0		1063	Africa/Kampala	2017-02-05
11430032	Kilongo	Kilongo		0.87062	33.82188	H	STM	UG		E	C6			0		1063	Africa/Kampala	2017-02-05
11430033	Nambusuli	Nambusuli		0.83617	33.85076	H	STM	UG		E	C6			0		1076	Africa/Kampala	2017-02-05
11430034	Nanwigalo	Nanwigalo		0.77155	33.81368	H	STM	UG		E	C6			0		1065	Africa/Kampala	2017-02-05
11430035	Namusole	Namusole		0.75572	33.858	H	STM	UG		E	C6			0		1069	Africa/Kampala	2017-02-05
11430036	Fedede	Fedede		0.7472	33.89095	H	STM	UG		E	C6			0		1065	Africa/Kampala	2017-02-05
11430037	Nyakatumba	Nyakatumba		0.75818	33.91143	H	STM	UG		E	76			0		1074	Africa/Kampala	2017-02-05
11430038	Pajacipi	Pajacipi		0.81629	33.97769	H	STM	UG		E	76			0		1083	Africa/Kampala	2017-02-05
11430039	Nakisimwe	Nakisimwe		0.8151	33.77796	H	STM	UG		E	E1			0		1061	Africa/Kampala	2017-02-05
11430040	Lwamboga	Lwamboga		0.83576	33.82744	H	STM	UG		E	C6			0		1062	Africa/Kampala	2017-02-05
11430041	Butaleja Rock	Butaleja Rock		0.92237	33.96198	T	RK	UG		E	C6			0		1087	Africa/Kampala	2017-02-05
11430042	Nawere Rock	Nawere Rock		0.91007	33.9673	T	RK	UG		E	C6			0		1105	Africa/Kampala	2017-02-05
11430043	Katande	Katande		0.79436	33.97316	P	PPL	UG		E	76			0		1122	Africa/Kampala	2017-02-05
11430044	Nami	Nami		0.78879	33.96317	P	PPL	UG		E	76			0		1112	Africa/Kampala	2017-02-05
11430045	Tindo	Tindo		0.77943	33.97254	P	PPL	UG		E	76			0		1141	Africa/Kampala	2017-02-05
11430046	Simwengi	Simwengi		0.77363	33.96209	P	PPL	UG		E	76			0		1136	Africa/Kampala	2017-02-05
11430047	Nabugere	Nabugere		0.86118	33.92526	H	STM	UG		E	C6			0		1065	Africa/Kampala	2017-02-05
11430048	Ganya Rock	Ganya Rock		0.96408	33.94241	T	RK	UG		E	C1			0		1072	Africa/Kampala	2017-02-05
11430049	Kisiro Island	Kisiro Island	Kisiro Island	0.9412	33.78303	T	ISL	UG		E	C6			0		1062	Africa/Kampala	2018-12-07
11430050	Gendwa	Gendwa		0.98396	33.5054	P	PPL	UG		E	D2			0		1082	Africa/Kampala	2017-02-05
11430051	Lugingo	Lugingo		0.98216	33.51711	P	PPL	UG		E	D2			0		1082	Africa/Kampala	2017-02-05
11430052	Nabisolo	Nabisolo		0.9767	33.50602	P	PPL	UG		E	D2			0		1089	Africa/Kampala	2017-02-05
11430053	Namunya	Namunya		0.96431	33.50246	P	PPL	UG		E	D2			0		1090	Africa/Kampala	2017-02-05
11430054	Naskabale	Naskabale		0.97781	33.54811	P	PPL	UG		E	D2			0		1072	Africa/Kampala	2017-02-05
11430055	Ikiani	Ikiani		0.97404	33.55537	P	PPL	UG		E	D2			0		1060	Africa/Kampala	2017-02-05
11430056	Namwenda	Namwenda		0.99343	33.59421	P	PPL	UG		E	E1			0		1068	Africa/Kampala	2017-02-05
11430057	Kisewuzi	Kisewuzi		0.97325	33.60311	P	PPL	UG		E	E1			0		1073	Africa/Kampala	2017-02-05
11430058	Budomero	Budomero		0.99401	33.60984	P	PPL	UG		E	E1			0		1060	Africa/Kampala	2017-02-05
11430059	Nonkwe	Nonkwe		0.72264	33.65171	P	PPL	UG		E	66			0		1069	Africa/Kampala	2017-02-05
11430060	Kabere	Kabere		0.69981	33.66391	H	STM	UG		E	78			0		1065	Africa/Kampala	2017-02-05
11430061	Nawambuli	Nawambuli		0.71443	33.63695	H	STM	UG		E	78			0		1063	Africa/Kampala	2017-02-05
11430062	Kiwaita	Kiwaita		0.72383	33.59878	H	STM	UG		E	78			0		1059	Africa/Kampala	2017-02-05
11430063	Nakibengwe	Nakibengwe		0.67982	33.62768	H	STM	UG		E	78			0		1075	Africa/Kampala	2017-02-05
11430064	Wangalaza	Wangalaza		0.66792	33.62567	H	STM	UG		E	78			0		1081	Africa/Kampala	2017-02-05
11430065	Bugongo-Namalena	Bugongo-Namalena		0.60604	33.70007	P	PPL	UG		E	66			0		1098	Africa/Kampala	2017-02-05
11430066	Nahidadala	Nahidadala		0.52694	33.61573	H	STM	UG		E	78			0		1102	Africa/Kampala	2017-02-05
11430067	Nabiyama	Nabiyama		0.64498	33.58515	H	STM	UG		E	78			0		1082	Africa/Kampala	2017-02-05
11430068	Kitaigalwa	Kitaigalwa		0.99109	33.63811	P	PPL	UG		E	E1			0		1091	Africa/Kampala	2017-02-05
11430069	Bupaluka	Bupaluka		0.97774	33.65997	P	PPL	UG		E	E1			0		1084	Africa/Kampala	2017-02-05
11430070	Kiranga	Kiranga		0.95996	33.64938	P	PPL	UG		E	E1			0		1088	Africa/Kampala	2017-02-05
11430071	Irondo	Irondo		0.9545	33.69395	P	PPL	UG		E	E1			0		1081	Africa/Kampala	2017-02-05
11430072	Kiyalyo	Kiyalyo		0.99294	33.73372	P	PPL	UG		E	F6			0		1056	Africa/Kampala	2017-02-05
11430073	Kitantalo	Kitantalo		0.97534	33.74048	P	PPL	UG		E	F6			0		1063	Africa/Kampala	2017-02-05
11430074	Mazuba	Mazuba		0.93464	33.72847	P	PPL	UG		E	E1			0		1076	Africa/Kampala	2017-02-05
11430075	Mpenzya	Mpenzya		0.92666	33.71191	P	PPL	UG		E	E1			0		1069	Africa/Kampala	2017-02-05
11430076	Kategere	Kategere		0.90366	33.72821	P	PPL	UG		E	E1			0		1095	Africa/Kampala	2017-02-05
11430077	Nawanzali	Nawanzali		0.90253	33.74132	P	PPL	UG		E	E1			0		1083	Africa/Kampala	2017-02-05
11430078	Bunyagwe	Bunyagwe		0.85443	33.71639	P	PPL	UG		E	E1			0		1126	Africa/Kampala	2017-02-05
11430079	Nabweyo	Nabweyo		0.87959	33.74515	P	PPL	UG		E	E1			0		1091	Africa/Kampala	2017-02-05
11430080	Nakalokwe	Nakalokwe		0.83905	33.70463	P	PPL	UG		E	E1			0		1127	Africa/Kampala	2017-02-05
11430081	Namunkanaga	Namunkanaga		0.82302	33.70405	P	PPL	UG		E	E1			0		1125	Africa/Kampala	2017-02-05
11430082	Itonko	Itonko		0.81934	33.69094	P	PPL	UG		E	E1			0		1134	Africa/Kampala	2017-02-05
11430083	Namato	Namato		0.8139	33.71225	P	PPL	UG		E	E1			0		1124	Africa/Kampala	2017-02-05
11430084	Namulu	Namulu		0.80527	33.73238	P	PPL	UG		E	E1			0		1111	Africa/Kampala	2017-02-05
11430085	Namuseno	Namuseno		0.79639	33.72835	P	PPL	UG		E	E1			0		1108	Africa/Kampala	2017-02-05
11430086	Ntalinga	Ntalinga		0.79113	33.72311	P	PPL	UG		E	E1			0		1107	Africa/Kampala	2017-02-05
11430087	Kavule	Kavule		0.7871	33.73185	P	PPL	UG		E	E1			0		1095	Africa/Kampala	2017-02-05
11430088	Kirerema	Kirerema		0.76829	33.71909	P	PPL	UG		E	E1			0		1110	Africa/Kampala	2017-02-05
11430089	Nakyere	Nakyere		0.77738	33.68238	P	PPL	UG		E	E1			0		1120	Africa/Kampala	2017-02-05
11430090	Namuwondo	Namuwondo		0.76179	33.66181	P	PPL	UG		E	E1			0		1119	Africa/Kampala	2017-02-05
11430091	Ituba	Ituba		0.75081	33.6484	P	PPL	UG		E	E1			0		1099	Africa/Kampala	2017-02-05
11430092	Kinampere	Kinampere		0.75585	33.63557	P	PPL	UG		E	78			0		1103	Africa/Kampala	2017-02-05
11430093	Nabigurali	Nabigurali		0.85358	33.65951	H	STM	UG		E	E1			0		1080	Africa/Kampala	2017-02-05
11430094	Nabulamwana	Nabulamwana		0.8886	33.64303	H	STM	UG		E	E1			0		1063	Africa/Kampala	2017-02-05
11430095	Wankawanka	Wankawanka		0.85585	33.65655	H	STM	UG		E	E1			0		1081	Africa/Kampala	2017-02-05
11430096	Nawaikonke	Nawaikonke		0.88077	33.60815	P	PPL	UG		E	E1			0		1097	Africa/Kampala	2017-02-05
11430097	Nawandyo	Nawandyo		0.89127	33.59684	P	PPL	UG		E	E1			0		1071	Africa/Kampala	2017-02-05
11430098	Nabisoigi	Nabisoigi		0.87354	33.59819	P	PPL	UG		E	E1			0		1098	Africa/Kampala	2017-02-05
11430099	Nakyere	Nakyere		0.87195	33.62548	P	PPL	UG		E	E1			0		1104	Africa/Kampala	2017-02-05
11430100	Kisega	Kisega		0.85095	33.60935	P	PPL	UG		E	E1			0		1116	Africa/Kampala	2017-02-05
11430101	Busega	Busega		0.84429	33.60509	P	PPL	UG		E	E1			0		1103	Africa/Kampala	2017-02-05
11430102	Nabote	Nabote		0.79685	33.60661	P	PPL	UG		E	E1			0		1095	Africa/Kampala	2017-02-05
11430103	Bubago	Bubago		0.80056	33.62458	P	PPL	UG		E	E1			0		1120	Africa/Kampala	2017-02-05
11430104	Bukonte	Bukonte		0.80816	33.64666	P	PPL	UG		E	E1			0		1136	Africa/Kampala	2017-02-05
11430105	Bulagala	Bulagala		0.80971	33.63349	P	PPL	UG		E	E1			0		1116	Africa/Kampala	2017-02-05
11430106	Isegero	Isegero		0.82129	33.63461	P	PPL	UG		E	E1			0		1132	Africa/Kampala	2017-02-05
11430107	Nabikonge	Nabikonge		0.84055	33.65533	P	PPL	UG		E	E1			0		1121	Africa/Kampala	2017-02-05
11430108	Kangulumu	Kangulumu		0.84569	33.66816	P	PPL	UG		E	E1			0		1112	Africa/Kampala	2017-02-05
11430109	Buyanga	Buyanga		0.81226	33.67173	P	PPL	UG		E	E1			0		1131	Africa/Kampala	2017-02-05
11430110	Bukonte	Bukonte		0.8178	33.67413	P	PPL	UG		E	E1			0		1122	Africa/Kampala	2017-02-05
11430111	Buwambi	Buwambi		0.80627	33.68829	P	PPL	UG		E	E1			0		1141	Africa/Kampala	2017-02-05
11430112	Bukonte	Bukonte		0.79598	33.65857	P	PPL	UG		E	E1			0		1145	Africa/Kampala	2017-02-05
11430113	Bulyabwita	Bulyabwita		0.79366	33.68392	P	PPL	UG		E	E1			0		1136	Africa/Kampala	2017-02-05
11430114	Kigalama	Kigalama		0.79383	33.70718	P	PPL	UG		E	E1			0		1128	Africa/Kampala	2017-02-05
11430115	Buwaga	Buwaga		0.73037	33.73803	P	PPL	UG		E	E1			0		1129	Africa/Kampala	2017-02-05
11430116	Bukenga	Bukenga		0.72069	33.74281	P	PPL	UG		E	E1			0		1110	Africa/Kampala	2017-02-05
11430117	Butogoli	Butogoli		0.72194	33.72093	P	PPL	UG		E	E1			0		1099	Africa/Kampala	2017-02-05
11430118	Nawankofu	Nawankofu		0.72965	33.71268	P	PPL	UG		E	E1			0		1109	Africa/Kampala	2017-02-05
11430119	Butakanira	Butakanira		0.70018	33.59215	P	PPL	UG		E	78			0		1077	Africa/Kampala	2017-02-05
11430120	Kalalu	Kalalu		0.6931	33.61361	P	PPL	UG		E	78			0		1091	Africa/Kampala	2017-02-05
11430121	Nsozibiri	Nsozibiri		0.68264	33.65724	P	PPL	UG		E	78			0		1108	Africa/Kampala	2017-02-05
11430122	Budulu	Budulu		0.67707	33.67202	P	PPL	UG		E	78			0		1088	Africa/Kampala	2017-02-05
